0.072228,0.73381,-0.27945,0.23692,-0.60609,-0.091091,-0.60228,-0.099884,-0.33987,0.022707,-0.085429,0.076171
0.31432,0.99107,-0.23795,0.29334,-0.59869,-0.031863,-0.51686,-0.11174,-0.40379,-0.25919,-0.3526,-0.25733
0.47367,1.1075,0.015218,0.43171,-0.5784,-0.20549,-0.90361,-0.45119,-0.77024,-0.26319,-0.31897,0.10129
-0.38847,0.69584,-0.36295,0.56597,-0.30758,0.39726,-0.22407,0.23186,-0.12967,0.092763,-0.054174,-0.01821
0.14164,0.65625,-0.18533,0.23786,-0.46091,-0.088004,-0.54369,-0.21605,-0.36756,-0.023452,0.016064,0.17648
-0.33533,0.69032,-0.47547,0.40006,-0.58131,0.16669,-0.48014,0.11464,-0.22416,0.18883,0.062279,0.20844
-0.07694,0.83839,-0.52466,0.25138,-0.68757,0.081987,-0.36411,0.12548,-0.10987,-0.079053,-0.1247,-0.32272
3.2855,3.2306,1.1337,1.3655,0.095294,0.44559,-0.0049602,0.4745,-0.14947,0.090184,-0.17337,-0.0080768
6.0533,4.3643,2.0356,0.71511,-0.65464,-1.0462,-1.2654,-0.92773,-0.64098,-0.21436,-0.052656,0.066095
8.4297,5.7505,2.5558,0.3337,-2.0439,-1.3276,-1.213,-0.73336,-0.61922,-0.091403,-0.38975,-0.74478
4.5289,3.0661,1.5439,0.28647,-0.88051,-0.87064,-1.046,-0.97181,-0.51775,-0.052251,-0.03338,0.081492
6.5765,4.2712,1.6595,-0.045702,-1.6867,-1.0743,-1.0174,-0.80768,-0.23369,0.12241,-0.11541,-0.65575
6.9883,5.3751,1.625,0.49108,-1.7568,-1.2795,-0.79401,-0.74105,-0.40398,-0.3272,-0.020161,-0.41379
6.6955,5.3811,1.449,0.8729,-0.74676,-0.41643,-0.7707,-0.95096,-0.25501,-0.96344,-0.019599,-1.1619
5.9042,4.7087,1.6526,0.91622,-0.95407,-0.71072,-0.70671,-0.58857,-0.39819,-0.60163,-0.36075,-0.88949
5.8781,4.9606,1.4219,0.7224,-1.068,-0.74842,-0.71421,-0.35569,-0.064612,-0.55323,-0.15545,-1.032
6.307,5.9151,1.2238,0.79593,-2.5976,-1.1513,0.13738,-0.78895,0.39554,-0.6453,0.54364,-1.342
6.2378,6.2818,1.2094,0.35786,-1.6304,-1.4629,-0.24802,-0.41999,0.67243,-1.329,-0.044344,-0.71842
6.2105,5.9949,0.94119,0.88209,-1.1725,-1.2094,-0.63697,-1.2431,-0.10298,-1.0669,0.097504,-0.75064
4.9723,4.927,1.1312,1.0244,-1.0463,-0.76151,-0.36195,-0.1863,0.0096082,-0.7417,0.31264,-1.1388
6.271,5.8169,0.7666,0.61651,-2.0475,-0.82727,-0.26602,-0.19022,-0.1503,-1.2417,0.18834,-1.5694
5.7963,4.9943,0.92765,0.42179,-1.4772,-0.91382,-0.32232,-0.093297,0.18279,-0.89383,0.24514,-1.1747
5.2079,4.8682,0.80196,0.53063,-1.2998,-0.59129,-0.30507,-0.19092,-0.11381,-0.79508,0.027907,-1.1477
5.5533,5.628,0.63724,0.66235,-1.8015,-0.99067,-0.33391,-0.098677,-0.56607,-1.2874,0.24683,-1.3166
5.836,6.1701,1.2672,0.60013,-1.7556,-0.86606,0.29846,-0.6013,-0.10874,-1.1047,0.10694,-1.2214
5.3787,6.0705,0.72046,0.52292,-1.1466,-0.93405,-0.0040832,-0.38809,0.20269,-0.90201,-0.14938,-1.1006
4.6668,5.2616,0.47854,0.5536,-1.0538,-0.77977,0.10835,-0.49232,0.53838,-0.94004,-0.23497,-1.2038
5.1664,6.0542,0.24445,0.83228,-1.3968,-0.41233,-0.26272,-0.28112,0.1906,-0.98913,0.18206,-1.3828
2.3071,5.2933,3.2551,-0.087641,-0.25131,-1.5884,-0.17773,-0.44367,-0.51929,-1.3151,-0.82867,-0.58867
-0.55797,1.3761,2.1167,-0.68552,1.6514,-1.2677,-0.0398,-1.0948,-0.20525,-0.25399,-0.48445,-0.66049
-1.1843,2.2055,0.70328,-1.1303,1.753,-0.93643,-0.022044,-0.68812,-0.92537,-0.28031,-0.43678,0.13864
-0.70328,2.796,1.7018,-1.0979,0.28337,-1.8815,-0.018269,-0.17894,-0.73589,-0.12391,-0.69419,0.52462
2.1717,2.3334,1.9922,-0.92646,-0.26226,-1.7097,-1.3177,-0.43936,-0.5475,-0.25375,-0.50506,0.033147
3.3616,0.23716,3.5312,-0.026582,-0.70511,-1.1676,-2.6538,-0.8977,0.15988,0.060398,-0.62004,-0.29771
3.222,-0.27729,3.2084,-0.23634,-0.99136,-0.93512,-2.5531,-0.68578,0.35524,-0.39839,-0.49566,-0.39296
4.1211,-0.92989,3.0564,-0.065937,-1.1632,-0.84618,-2.5861,-0.96377,0.44972,-0.33879,-0.22839,-0.46996
4.2068,-1.3696,3.2172,-0.25008,-1.2367,-0.8071,-2.5639,-0.82744,0.54531,-0.38619,-0.16785,-0.67542
4.3073,-1.6726,3.2181,-0.28049,-1.2596,-0.75639,-2.5066,-0.74734,0.68881,-0.39449,-0.16911,-0.79405
3.9024,-1.3512,2.9446,-0.11495,-1.3424,-0.7896,-2.4947,-0.85434,0.81625,-0.20849,-0.51474,-0.61573
4.1172,-1.6713,2.9266,-0.40153,-1.343,-0.61491,-2.5514,-0.59756,0.7238,-0.17898,-0.6477,-0.46697
4.4218,-1.538,2.7461,-0.14514,-1.5374,-0.56278,-2.2939,-0.9225,0.84708,-0.55563,-0.25229,-0.49895
4.581,-1.6794,3.0121,-0.49082,-1.4665,-0.7071,-2.2151,-0.9639,0.81551,-0.51993,-0.11403,-0.49306
4.5649,-1.6896,2.7888,-0.3699,-1.5181,-0.60353,-2.2791,-0.83001,0.56223,-0.39456,-0.13723,-0.39809
4.727,-1.6792,2.6613,-0.29872,-1.7957,-0.49785,-1.9712,-0.98128,0.29933,-0.33668,-0.15812,-0.3655
4.76,-1.2934,2.5016,-0.082639,-1.8529,-0.50502,-2.3428,-0.98751,0.60747,-0.3673,-0.26687,-0.46807
4.4462,-1.0229,2.6611,-0.22757,-1.7632,-0.59906,-2.2208,-0.78512,0.4259,-0.44512,-0.10506,-0.37704
4.6725,-1.2505,2.5881,-0.28817,-1.4679,-0.64674,-2.2961,-0.86004,0.46251,-0.43066,-0.017002,-0.56754
5.2881,-1.5954,2.6954,-0.42257,-1.5427,-0.76467,-2.2676,-0.80162,0.33384,-0.4313,-0.17467,-0.50664
5.9003,-1.6106,2.4851,-0.33117,-1.6417,-0.70748,-2.4219,-0.82521,0.26053,-0.62086,0.13471,-0.72983
6.3305,-1.2222,1.8486,0.36798,-1.8687,-0.8073,-2.4613,-1.0739,0.21623,-0.60741,0.28871,-0.92709
6.731,-0.76313,1.5851,0.43323,-1.5598,-1.3685,-2.3657,-0.89471,-0.022203,-0.32997,0.05654,-0.87038
6.1366,-0.15426,1.2811,-0.25277,-1.2135,-1.0915,-2.4411,-1.2022,0.52191,-0.23065,-0.23674,-0.60419
6.2441,-0.78775,1.5291,-0.13102,-1.6095,-1.5975,-2.4796,0.091755,0.63593,-0.36702,0.35031,-1.4969
6.0054,-0.96651,1.7168,0.19561,-1.9481,-1.6892,-2.9713,-0.55524,0.021413,-0.65182,-0.14921,-1.1694
6.3044,0.49435,2.0021,-0.42676,-2.3803,-1.4991,-2.7793,-0.89326,0.31403,-1.0164,0.032236,-0.73061
5.0261,-1.1591,1.4749,-0.053199,-2.4673,-0.84608,-1.6751,-1.112,0.20061,-1.0601,0.013033,-0.86473
5.4679,-0.6657,1.0841,0.20212,-2.3883,-1.6618,-2.5769,-1.0362,0.94665,-0.88306,0.66249,-0.59532
4.7792,-0.67554,0.91822,0.38734,-2.3192,-1.3831,-2.4774,-2.2665,0.36075,-0.70883,0.60131,-0.22002
4.973,-0.046924,0.52572,0.27317,-1.5322,-0.80353,-1.948,-1.5138,-0.097037,-1.1221,0.0089071,-0.66364
5.1382,0.96394,1.3612,0.39748,-2.5269,-1.6605,-1.8981,-1.6085,0.037641,-1.166,0.7371,-0.60714
4.895,0.51016,0.86594,0.48423,-1.8066,-1.328,-2.9551,-1.5676,0.67816,-0.6033,0.1853,-0.38176
5.2347,0.28768,0.92641,0.52615,-2.3899,-1.8451,-2.5198,-1.2369,0.017955,-0.95761,-0.16845,-0.25783
