-0.28461,2.9018,0.25035,0.36871,0.38072,0.87767,1.3336,1.3676,0.0557,0.38294,-0.26564,0.17598
-0.26176,2.9647,0.56475,0.73847,0.51189,0.49557,0.78216,1.2132,0.74592,0.69789,-0.41252,0.038772
-0.40083,2.3037,0.4154,0.49146,0.2453,0.46436,0.55472,1.047,0.9206,0.98801,0.51458,0.82205
-1.4343,1.8919,1.3098,0.30795,0.73073,0.7494,1.1919,0.9153,0.37329,1.4901,-0.17774,0.036027
-3.0073,0.82823,2.7252,-0.35986,0.8477,0.44468,1.3381,0.39613,0.2721,1.4122,-0.10499,0.12679
-4.5101,0.96776,3.3957,-0.84318,1.4725,-0.18759,1.3405,-0.066027,0.19652,1.2739,-0.18551,-0.018766
-6.3432,0.46997,3.5623,-1.5273,1.6112,0.27981,1.8946,-0.52723,-0.32238,1.1393,-0.111,-0.16346
-6.3685,1.2056,3.6972,-2.0354,1.1312,-0.31862,1.7047,-0.58324,-0.1601,1.1983,0.46225,0.085133
-6.5903,0.81331,4.0196,-1.6634,1.5482,-0.11898,1.7545,-0.87059,0.59529,1.517,0.54975,0.21642
-7.2588,0.37342,4.4465,-1.6982,1.4039,0.082212,1.9886,-0.50691,0.4336,0.84983,-0.11134,-0.2266
-7.8386,0.70022,4.591,-1.7945,1.6614,-0.11743,1.6896,-0.45016,0.29819,0.71175,-0.18045,-0.21882
-8.1782,0.53207,4.0281,-2.2931,1.5044,-0.79099,1.1632,-1.3081,0.57411,1.0289,0.02941,-0.27822
-8.683,0.13759,4.4117,-1.8569,1.6208,-0.57797,1.2969,-0.76999,0.54197,1.0424,0.12722,-0.42549
-7.8618,0.31405,4.6253,-1.3469,1.6024,-0.12657,1.9525,-0.73665,0.14897,0.84469,0.52384,-0.091987
-7.3287,0.47151,3.9788,-1.8621,1.4301,-0.81587,1.1894,-0.99059,0.22221,0.60819,0.43985,-0.094512
-8.4487,-0.12256,4.1263,-1.3999,2.0709,-0.42237,0.92136,-1.3383,0.37719,1.0487,0.32802,0.14706
-7.9892,-0.025725,4.1229,-0.7945,1.5917,-0.67449,1.5379,-0.79578,0.4361,0.64942,-0.31725,-0.24715
-7.5225,-0.33815,3.3114,-0.54209,1.7128,-0.69072,1.3594,-0.92276,0.267,0.46001,-0.47926,-0.27863
-6.3598,-0.15451,4.1558,-0.1821,0.53151,-1.2313,1.1599,-0.68986,0.19601,0.5859,-0.037892,0.049951
-5.2007,0.065736,4.0018,0.12801,1.2553,-0.61661,1.0911,-0.56997,0.13652,0.5621,-0.049893,-0.13659
-1.1571,0.76754,4.0021,1.7801,2.9746,0.067392,-0.42083,-1.7284,-0.72923,0.50553,-0.35093,-0.41526
0.30407,1.0797,3.4284,1.7536,3.0142,-0.33101,-0.83382,-1.7173,-0.67196,0.22924,-0.35049,-0.15771
1.0124,0.9333,3.1568,1.6415,3.2904,-0.37506,-0.99788,-1.4111,-0.88769,0.36822,-0.75441,-0.54247
0.82867,0.87219,3.6622,1.8694,2.8242,-0.22679,-1.2274,-1.5809,-0.74809,0.30254,-0.35342,-0.34145
0.57345,0.78706,3.7301,1.973,2.7096,0.055025,-0.78293,-1.947,-0.85285,0.40417,-0.64997,-0.19178
